date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:28:22	154621/154621	---M--	200	added ('OK')	image/jpeg	etag:CLLEyp+rloADEAE=	https://images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/db8b24e2-63df-4c82-91eb-f8454522e9b9/Jasmin+Savoy+Family+Feud.jpg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/db8b24e2-63df-4c82-91eb-f8454522e9b9/Jasmin+Savoy+Family+Feud.jpg	(from https://www.marrisawilsonny.com/community)
11:28:23	373157/373157	---M--	200	added ('OK')	image/jpeg	etag:CL+6p5bY5f8CEAE=	https://images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/472a2ac2-0fc0-4a6e-a72b-238cfebae404/daniella+monet+2.jpeg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/472a2ac2-0fc0-4a6e-a72b-238cfebae404/daniella+monet+2.jpg	(from https://www.marrisawilsonny.com/community)
11:28:23	151741/151741	---M--	200	added ('OK')	image/jpeg	etag:CJXL1Me5wv8CEAE=	https://images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/53747e7c-f1af-423b-bb45-5c11f65b42eb/stephanie+beatriz+1.jpeg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/53747e7c-f1af-423b-bb45-5c11f65b42eb/stephanie+beatriz+1.jpg	(from https://www.marrisawilsonny.com/community)
11:28:26	99668/99668	---M--	200	added ('OK')	image/jpeg	etag:CJ/6vLHh3v0CEAE=	https://images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/54f2f588-c5ff-4a6d-b1a5-b1abe31f65d4/jasmin+savoy+.jpg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/54f2f588-c5ff-4a6d-b1a5-b1abe31f65d4/jasmin+savoy+.jpg	(from https://www.marrisawilsonny.com/community)
11:28:27	9191178/9191178	---M--	200	added ('OK')	image/png	etag:CLaphuCMoP0CEAE=	https://images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/aad41530-9327-4ba5-b991-0aee7ed9fe69/Screen+Shot+2023-02-18+at+5.17.06+PM.png	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/aad41530-9327-4ba5-b991-0aee7ed9fe69/Screen+Shot+2023-02-18+at+5.17.06+PM.png	(from https://www.marrisawilsonny.com/community)
11:28:27	1083733/1083733	---M--	200	added ('OK')	image/png	etag:CK3Dpbr+tf4CEAE=	https://images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/a17a0b54-944a-4284-9b4a-07b67dc92b8f/Xavier+Clark.png	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/a17a0b54-944a-4284-9b4a-07b67dc92b8f/Xavier+Clark.png	(from https://www.marrisawilsonny.com/community)
11:28:28	131334/131334	---M--	200	added ('OK')	image/jpeg	etag:COjQ78WGtv4CEAE=	https://images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/a60e2849-3db7-4151-934e-ecd67851ecb1/emily+men.jpg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/a60e2849-3db7-4151-934e-ecd67851ecb1/emily+men.jpg	(from https://www.marrisawilsonny.com/community)
11:28:29	52431/52431	---M--	200	added ('OK')	image/jpeg	etag:CKW/lo7/s/0CEAE=	https://images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/d2bbf984-f307-42db-b4ee-4230269d25c6/Renee+Goldsberry.jpg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/d2bbf984-f307-42db-b4ee-4230269d25c6/Renee+Goldsberry.jpg	(from https://www.marrisawilsonny.com/community)
11:28:30	116658/116658	---M--	200	added ('OK')	image/jpeg	etag:CIPSxoj/tf4CEAE=	https://images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/1529db6f-6532-4203-a6c1-7526c39df6c6/Shabazz.jpg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/1529db6f-6532-4203-a6c1-7526c39df6c6/Shabazz.jpg	(from https://www.marrisawilsonny.com/community)
11:28:31	256520/256520	---M--	200	added ('OK')	image/jpeg	etag:CNuY29ODtv4CEAE=	https://images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/92a45e5e-a411-427f-80f3-ce29cd9edd13/Aissata+Diallo.jpg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/92a45e5e-a411-427f-80f3-ce29cd9edd13/Aissata+Diallo.jpg	(from https://www.marrisawilsonny.com/community)
11:28:32	628578/628578	---M--	200	added ('OK')	image/jpeg	etag:CNH32O+Zq/wCEAE=	https://images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/fae4a11e-5b5e-4f19-ac86-30b98f7df1a9/Image-43.jpg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/fae4a11e-5b5e-4f19-ac86-30b98f7df1a9/Image-43.jpg	(from https://www.marrisawilsonny.com/community)
11:28:33	814897/814897	---M--	200	added ('OK')	image/jpeg	etag:CKP8it+PoP0CEAE=	https://images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/71adc152-84cb-44d8-b1b5-31d5ef2c0cbc/IMG_2572.jpg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/71adc152-84cb-44d8-b1b5-31d5ef2c0cbc/IMG_2572.jpg	(from https://www.marrisawilsonny.com/community)
11:28:34	306684/306684	---M--	200	added ('OK')	image/jpeg	etag:CPXxxYfjo4MDEAE=	https://images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/01742418-dc4c-4e1e-961e-796b3cd643de/Flo+Ngala+4.jpg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/01742418-dc4c-4e1e-961e-796b3cd643de/Flo+Ngala+4.jpg	(from https://www.marrisawilsonny.com/community)
11:28:35	140733/140733	---M--	200	added ('OK')	image/jpeg	etag:CMq6prHlo4MDEAE=	https://images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/bf189b95-27ad-4d54-8c06-fd57f2cd6815/Screenshot+2023-12-22+at+2.36.10+PM.jpg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/bf189b95-27ad-4d54-8c06-fd57f2cd6815/Screenshot+2023-12-22+at+2.36.10+PM.jpg	(from https://www.marrisawilsonny.com/community)
11:28:36	234844/234844	---M--	200	added ('OK')	image/jpeg	etag:CJG0iPji6YIDEAE=	https://images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/5631e3e7-8660-455b-9040-925a26fc0409/Jessica+Cruel+Ali+1.jpeg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/5631e3e7-8660-455b-9040-925a26fc0409/Jessica+Cruel+Ali+1.jpg	(from https://www.marrisawilsonny.com/community)
11:28:36	294499/294499	---M--	200	added ('OK')	image/jpeg	etag:CKnilq7h6YIDEAE=	https://images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/502341a0-e295-4486-be7e-720bade2c203/Bri+.jpg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/502341a0-e295-4486-be7e-720bade2c203/Bri+.jpg	(from https://www.marrisawilsonny.com/community)
11:28:38	432643/432643	---M--	200	added ('OK')	image/jpeg	etag:CK+gm7bg6YIDEAE=	https://images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/d6485060-906a-48b8-8152-4d20d6be390a/Taye+Hansberry+2.jpg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/d6485060-906a-48b8-8152-4d20d6be390a/Taye+Hansberry+2.jpg	(from https://www.marrisawilsonny.com/community)
11:28:38	242379/242379	---M--	200	added ('OK')	image/jpeg	etag:CMOVsOPM/4ADEAE=	https://images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/f437a52a-5315-4b5c-991e-2f972d241049/Alina+in+Layla.jpg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/f437a52a-5315-4b5c-991e-2f972d241049/Alina+in+Layla.jpg	(from https://www.marrisawilsonny.com/community)
11:28:39	259990/259990	---M--	200	added ('OK')	image/jpeg	etag:CIu0vbHh1IADEAE=	https://images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/e45e362b-7cf4-4653-a9fc-54152524398a/Chelsea+Baratz+Tasha+Linen.jpg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/e45e362b-7cf4-4653-a9fc-54152524398a/Chelsea+Baratz+Tasha+Linen.jpg	(from https://www.marrisawilsonny.com/community)
11:28:40	459317/459317	---M--	200	added ('OK')	image/jpeg	etag:CL+5gLqrloADEAE=	https://images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/fab20404-dba3-4c19-a053-8fc8d81f4c7d/AF6003AC-81D7-43EB-B456-4198241051E4.jpg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/fab20404-dba3-4c19-a053-8fc8d81f4c7d/AF6003AC-81D7-43EB-B456-4198241051E4.jpg	(from https://www.marrisawilsonny.com/community)
11:28:41	402958/402958	---M--	200	added ('OK')	image/jpeg	etag:CNyohf3X5f8CEAE=	https://images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/870a74bf-97aa-43ff-9eec-b0679cde42a2/Stephanie+Hui+cosmo.jpeg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/870a74bf-97aa-43ff-9eec-b0679cde42a2/Stephanie+Hui+cosmo.jpg	(from https://www.marrisawilsonny.com/community)
11:28:42	218281/218281	---M--	200	added ('OK')	image/jpeg	etag:CLXAzJa6wv8CEAE=	https://images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/08b0c3c6-9868-42ef-8561-2aed9be928d7/IMG_7403.jpg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/08b0c3c6-9868-42ef-8561-2aed9be928d7/IMG_7403.jpg	(from https://www.marrisawilsonny.com/community)
11:28:43	1580952/1580952	---M--	200	added ('OK')	image/png	etag:CPe1m6n9tf4CEAE=	https://images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/261e9a51-cbcd-40a5-a7f0-cfab3dcbe165/Caitlyn+Chase.png	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/261e9a51-cbcd-40a5-a7f0-cfab3dcbe165/Caitlyn+Chase.png	(from https://www.marrisawilsonny.com/community)
11:28:43	49223/49223	---M--	200	added ('OK')	image/jpeg	etag:CIyT3JuDtv4CEAE=	https://images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/e6843dd5-b9da-4554-b28c-968cabde3632/Luciane+Buchanan.jpg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/e6843dd5-b9da-4554-b28c-968cabde3632/Luciane+Buchanan.jpg	(from https://www.marrisawilsonny.com/community)
11:28:45	167206/167206	---M--	200	added ('OK')	image/jpeg	etag:CPH9h77h3v0CEAE=	https://images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/89002a02-af44-49e4-a5ed-77bf089caa4f/karenbritchick.jpg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/89002a02-af44-49e4-a5ed-77bf089caa4f/karenbritchick.jpg	(from https://www.marrisawilsonny.com/community)
11:28:45	184471/184471	---M--	200	added ('OK')	image/jpeg	etag:CIm4pYOZ7fwCEAE=	https://images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/12227b5c-d199-4e47-9217-ff4b949ff4d7/IMG_8139.jpg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/12227b5c-d199-4e47-9217-ff4b949ff4d7/IMG_8139.jpg	(from https://www.marrisawilsonny.com/community)
11:28:46	1569011/1569011	---M--	200	added ('OK')	image/jpeg	etag:CMmhmriZq/wCEAE=	https://images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/8de071db-f76b-446e-8f05-9ad4e71aa379/untitled-7086.jpg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/8de071db-f76b-446e-8f05-9ad4e71aa379/untitled-7086.jpg	(from https://www.marrisawilsonny.com/community)
11:28:47	204190/204190	---M--	200	added ('OK')	image/jpeg	etag:CMO0/9uaq/wCEAE=	https://images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/ac8e7b2f-2abd-40f5-abe0-235a157c32a9/IMG_1BC7E6861582-1.jpeg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/ac8e7b2f-2abd-40f5-abe0-235a157c32a9/IMG_1BC7E6861582-1.jpg	(from https://www.marrisawilsonny.com/community)
11:28:48	1155992/1155992	---M--	200	added ('OK')	image/jpeg	etag:CMPCjMCQoP0CEAE=	https://images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/1bbaca9e-8c1b-4ca8-8339-d4cbee1de7fb/IMG_6093.jpg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/1bbaca9e-8c1b-4ca8-8339-d4cbee1de7fb/IMG_6093.jpg	(from https://www.marrisawilsonny.com/community)
11:28:49	866786/866786	---M--	200	added ('OK')	image/png	etag:COvVq63/tf4CEAE=	https://images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/9ef7b9eb-b7f2-4424-8ff2-721d62ad0eca/Jessica+Cruel.png	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/9ef7b9eb-b7f2-4424-8ff2-721d62ad0eca/Jessica+Cruel.png	(from https://www.marrisawilsonny.com/community)
11:28:50	93327/93327	---M--	200	added ('OK')	image/jpeg	etag:COfe4+OGtv4CEAE=	https://images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/6dcfca02-6d37-4490-bc86-d0dd49633c1a/Stella+Adewunmi.jpg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/6dcfca02-6d37-4490-bc86-d0dd49633c1a/Stella+Adewunmi.jpg	(from https://www.marrisawilsonny.com/community)
11:28:50	1478551/1478551	---M--	200	added ('OK')	image/jpeg	etag:CPf04tGPoP0CEAE=	https://images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/71c42c13-3d49-4787-af05-1c6fc188b571/IMG_5502.jpeg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/71c42c13-3d49-4787-af05-1c6fc188b571/IMG_5502.jpg	(from https://www.marrisawilsonny.com/community)
11:28:52	522125/522125	---M--	200	added ('OK')	image/jpeg	etag:CNff/8WPoP0CEAE=	https://images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/e4754c80-60b3-41a3-880f-28d33f58b30d/Screen+Shot+2023-02-18+at+5.18.32+PM.jpg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/e4754c80-60b3-41a3-880f-28d33f58b30d/Screen+Shot+2023-02-18+at+5.18.32+PM.jpg	(from https://www.marrisawilsonny.com/community)
11:28:52	67458/67458	---M--	200	added ('OK')	image/jpeg	etag:CNmpyY/6gvkCEAE=	https://images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/ea7a3764-5316-4238-ae66-a74e1857e9e5/IMG_7870.jpg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/ea7a3764-5316-4238-ae66-a74e1857e9e5/IMG_7870.jpg	(from https://www.marrisawilsonny.com/community)
11:28:53	68482/68482	---M--	200	added ('OK')	image/jpeg	etag:CMiJkvv4gvkCEAE=	https://images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/52ca76c5-09ef-426a-a65b-2d11243758af/84FD80D2-5FE5-43EC-A968-16695B172E1F.jpg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/52ca76c5-09ef-426a-a65b-2d11243758af/84FD80D2-5FE5-43EC-A968-16695B172E1F.jpg	(from https://www.marrisawilsonny.com/community)
11:28:55	1919615/1919615	---M--	200	added ('OK')	image/jpeg	etag:CMHhyqaZq/wCEAE=	https://images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/26f52d14-57e2-49a3-9da6-d5a58bdabb6e/untitled-7076.jpg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/26f52d14-57e2-49a3-9da6-d5a58bdabb6e/untitled-7076.jpg	(from https://www.marrisawilsonny.com/community)
11:28:55	115998/115998	---M--	200	added ('OK')	image/jpeg	etag:CKXAlJv6gvkCEAE=	https://images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/02189062-a3dc-4f48-9f2a-cc48517e86ab/IMG_7867.jpg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/02189062-a3dc-4f48-9f2a-cc48517e86ab/IMG_7867.jpg	(from https://www.marrisawilsonny.com/community)
11:28:56	65153/65153	---M--	200	added ('OK')	image/jpeg	etag:CODfjNf6gvkCEAE=	https://images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/8c856464-c0a0-4325-a51e-878d26cbe8e7/IMG_7865.jpg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/8c856464-c0a0-4325-a51e-878d26cbe8e7/IMG_7865.jpg	(from https://www.marrisawilsonny.com/community)
11:28:57	154518/154518	---M--	200	added ('OK')	image/jpeg	etag:CLOAi8D8gvkCEAE=	https://images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/4b2daf9f-61a4-4dea-afc3-8f4aa83fb099/0F06AC99-4741-453C-BB8A-9592558E58B3.JPG	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/4b2daf9f-61a4-4dea-afc3-8f4aa83fb099/0F06AC99-4741-453C-BB8A-9592558E58B3.jpg	(from https://www.marrisawilsonny.com/community)
11:28:58	101363/101363	---M--	200	added ('OK')	image/jpeg	etag:CNOo8Jb5gvkCEAE=	https://images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/ffe2366b-d3ac-4bfe-9515-15c05f9eee29/FAE111BB-3EFF-4738-A752-51E5F4EE6437.jpg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/ffe2366b-d3ac-4bfe-9515-15c05f9eee29/FAE111BB-3EFF-4738-A752-51E5F4EE6437.jpg	(from https://www.marrisawilsonny.com/community)
11:28:59	74363/74363	---M--	200	added ('OK')	image/jpeg	etag:CK2pl8P7gvkCEAE=	https://images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/bb7f93a5-68ba-4bee-ba5d-3073bc62702d/IMG_7862.jpg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/bb7f93a5-68ba-4bee-ba5d-3073bc62702d/IMG_7862.jpg	(from https://www.marrisawilsonny.com/community)
11:29:00	125218/125218	---M--	200	added ('OK')	image/jpeg	etag:CL+DpfT6gvkCEAE=	https://images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/0976e1f5-9a42-46a4-91ca-92c88630f2f4/IMG_7864.jpg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/0976e1f5-9a42-46a4-91ca-92c88630f2f4/IMG_7864.jpg	(from https://www.marrisawilsonny.com/community)
11:29:01	92191/92191	---M--	200	added ('OK')	image/jpeg	etag:CIHqlYX8gvkCEAE=	https://images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/dd20063c-d619-4715-92b2-affab47a25c9/C2A61090-5DE8-4C51-8B03-DC0FC7047242.jpg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/dd20063c-d619-4715-92b2-affab47a25c9/C2A61090-5DE8-4C51-8B03-DC0FC7047242.jpg	(from https://www.marrisawilsonny.com/community)
11:29:02	144574/144574	---M--	200	added ('OK')	image/jpeg	etag:CP2RvJD8gvkCEAE=	https://images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/bee980fd-8297-4a21-9115-99688e311a28/A14BC7DC-FF1F-4D6D-8F84-ECDD0B5BF658.JPG	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/bee980fd-8297-4a21-9115-99688e311a28/A14BC7DC-FF1F-4D6D-8F84-ECDD0B5BF658.jpg	(from https://www.marrisawilsonny.com/community)
11:29:03	217740/217740	---M--	200	added ('OK')	image/jpeg	etag:CJ26zJz8gvkCEAE=	https://images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/04f0b9c4-aaf8-4014-80ee-4c94749beb3c/965C2839-5F14-4DF1-A7A2-946F6648DE27.JPG	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/04f0b9c4-aaf8-4014-80ee-4c94749beb3c/965C2839-5F14-4DF1-A7A2-946F6648DE27.jpg	(from https://www.marrisawilsonny.com/community)
11:29:03	0/-1	---M--	302	error ('')			https://www.marrisawilsonny.com/shop-collections	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/www.marrisawilsonny.com/shop-collections.c1.delayed	(from https://www.marrisawilsonny.com/press-media)
11:29:03	0/-1	---M--	302	error ('')			https://www.marrisawilsonny.com/collection	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/www.marrisawilsonny.com/collection.c2.delayed	(from https://www.marrisawilsonny.com/press-media)
11:29:04	0/-1	---M--	302	error ('')			https://www.marrisawilsonny.com/shop-collections	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/www.marrisawilsonny.com/shop-collections.c3.delayed	(from https://www.marrisawilsonny.com/shop)
11:29:04	0/-1	---M--	302	error ('')			https://www.marrisawilsonny.com/collection	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/www.marrisawilsonny.com/collection.c4.delayed	(from https://www.marrisawilsonny.com/shop)
11:29:04	152308/152308	---M--	200	added ('OK')	image/jpeg	etag:CJ6Wmef6gvkCEAE=	https://images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/af314a7c-1746-4658-a5a1-7749102f2c55/IMG_7866.jpg	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/images.squarespace-cdn.com/content/v1/569bffe6e0327c41cd9cd467/af314a7c-1746-4658-a5a1-7749102f2c55/IMG_7866.jpg	(from https://www.marrisawilsonny.com/community)
11:29:05	189382/189382	---M-Z	200	added ('OK')	text/html	etag:W/%22dd4ef70131bef89adf6a9bc885997e5a%22	https://www.marrisawilsonny.com/shop?category=FINAL+SALE	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/www.marrisawilsonny.com/shop817d.html	(from https://www.marrisawilsonny.com/shop)
11:29:06	160736/160736	---M-Z	200	added ('OK')	text/html	etag:W/%22bf70d512b9d93829be692b5d2a59b622%22	https://www.marrisawilsonny.com/shop?category=NEW+ARRIVALS	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/www.marrisawilsonny.com/shopf702.html	(from https://www.marrisawilsonny.com/shop)
11:29:07	160736/160736	---M-Z	200	added ('OK')	text/html	etag:W/%22a70ab75b4060e7bad3a2b93ef1c719b4%22	https://www.marrisawilsonny.com/shop?category=SPRING%2FSUMMER+2023	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/www.marrisawilsonny.com/shop0be0.html	(from https://www.marrisawilsonny.com/shop)
11:29:08	169133/169133	---M-Z	200	added ('OK')	text/html	etag:W/%22122aed02319a6356ecb4549fcb2db4d0--gzip%22	https://www.marrisawilsonny.com/shop/simone-printed-smocked-maxi-dress-orange-zig-zag	D:/Downloads/Marrisa%20Wilson%20NYC/Marrisa%20Wilson%20NYC/www.marrisawilsonny.com/shop/simone-printed-smocked-maxi-dress-orange-zig-zag.html	(from https://www.marrisawilsonny.com/shop)
